,true,pred,prob
0,0,0.0,[9.99692427e-01 3.03221887e-04 4.35128138e-06]
1,0,0.0,[9.80738831e-01 1.92100763e-02 5.10926105e-05]
2,0,1.0,[3.53948810e-01 6.45850614e-01 2.00576355e-04]
3,1,0.0,[9.97334772e-01 2.65995709e-03 5.27059667e-06]
4,0,0.0,[6.09537610e-01 3.90417890e-01 4.45004539e-05]
5,1,1.0,[1.24833041e-01 8.75011694e-01 1.55264895e-04]
6,1,0.0,[9.45451521e-01 5.44912283e-02 5.72505700e-05]
7,0,0.0,[8.78573946e-01 1.21195558e-01 2.30496605e-04]
8,1,1.0,[4.36500094e-01 5.63058328e-01 4.41577402e-04]
9,1,1.0,[1.30749116e-01 8.69069345e-01 1.81538625e-04]
10,0,0.0,[9.98408964e-01 1.58934308e-03 1.69292355e-06]
11,1,0.0,[6.32817432e-01 3.67098029e-01 8.45390916e-05]
12,0,0.0,[9.97725019e-01 2.24355912e-03 3.14222485e-05]
13,0,0.0,[9.33462750e-01 6.62478428e-02 2.89407388e-04]
14,1,1.0,[1.15154740e-01 8.84732749e-01 1.12511734e-04]
15,0,0.0,[9.98228751e-01 1.77034679e-03 9.01723448e-07]
16,0,0.0,[9.39591378e-01 6.03390326e-02 6.95894558e-05]
17,0,0.0,[9.85084142e-01 1.48346374e-02 8.12208421e-05]
18,1,0.0,[9.91391474e-01 8.59476579e-03 1.37597531e-05]
19,0,0.0,[8.79023037e-01 1.20884343e-01 9.26198729e-05]
20,1,0.0,[8.17914528e-01 1.81777429e-01 3.08043843e-04]
21,0,0.0,[9.18503244e-01 8.12580554e-02 2.38700699e-04]
22,1,0.0,[9.43096789e-01 5.68368512e-02 6.63599514e-05]
23,1,1.0,[9.42365528e-02 9.05719625e-01 4.38227286e-05]
24,0,0.0,[9.99895057e-01 9.93624368e-05 5.58087894e-06]
25,1,0.0,[8.18966721e-01 1.80993940e-01 3.93387114e-05]
26,1,1.0,[0.49881206 0.50060957 0.00057837]
27,1,0.0,[0.81513432 0.18293637 0.00192931]
28,0,0.0,[8.73060559e-01 1.26794523e-01 1.44918808e-04]
29,0,0.0,[9.99207009e-01 7.76129883e-04 1.68613143e-05]
30,0,0.0,[9.95326416e-01 4.63331407e-03 4.02697023e-05]
31,1,1.0,[2.38270203e-02 9.76074168e-01 9.88119357e-05]
32,1,1.0,[6.07105129e-03 9.93902658e-01 2.62907454e-05]
33,1,0.0,[9.53875146e-01 4.60578023e-02 6.70517061e-05]
34,0,0.0,[9.70530933e-01 2.94346325e-02 3.44349777e-05]
35,1,1.0,[6.48538526e-05 9.99925365e-01 9.78075926e-06]
36,1,1.0,[2.05232530e-03 9.97854002e-01 9.36725777e-05]
37,0,0.0,[9.60144110e-01 3.97972871e-02 5.86030035e-05]
38,0,0.0,[9.99638372e-01 3.20842389e-04 4.07856129e-05]
39,0,0.0,[9.89464998e-01 1.04889296e-02 4.60721363e-05]
40,0,0.0,[9.88400549e-01 1.15669314e-02 3.25200870e-05]
41,0,1.0,[1.26066503e-01 8.73778756e-01 1.54740930e-04]
42,1,1.0,[9.59778661e-03 9.90268443e-01 1.33770085e-04]
43,1,1.0,[4.45721333e-02 9.55349820e-01 7.80471449e-05]
44,1,1.0,[2.84791133e-01 7.15156116e-01 5.27504710e-05]
45,0,0.0,[0.91116796 0.08781096 0.00102108]
46,1,0.0,[9.94407287e-01 5.54806106e-03 4.46517160e-05]
47,1,1.0,[2.05357193e-02 9.79295022e-01 1.69258565e-04]
