,true,pred,prob
0,0,1,[0.0035162 0.9964838]
1,1,1,[0.0135838 0.9864162]
2,1,1,[3.0000009e-14 1.0000000e+00]
3,0,1,[5.60371829e-06 9.99994396e-01]
4,0,1,[0.00588963 0.99411037]
5,1,1,[0.0296677 0.9703323]
6,0,1,[0.09389012 0.90610988]
7,0,1,[5.08938082e-07 9.99999491e-01]
8,0,1,[1.74498413e-06 9.99998255e-01]
9,0,1,[8.88140095e-09 9.99999991e-01]
10,0,1,[9.03702035e-08 9.99999910e-01]
11,0,1,[1.03410086e-05 9.99989659e-01]
12,1,1,[3.0000009e-14 1.0000000e+00]
13,0,1,[1.39526128e-06 9.99998605e-01]
14,0,1,[5.24772769e-11 1.00000000e+00]
15,0,1,[3.0000009e-14 1.0000000e+00]
16,1,1,[0.00417364 0.99582636]
17,1,1,[1.15993528e-07 9.99999884e-01]
18,0,1,[3.02528985e-06 9.99996975e-01]
19,0,1,[2.74169619e-08 9.99999973e-01]
20,1,1,[5.8963719e-07 9.9999941e-01]
21,0,1,[1.23868371e-13 1.00000000e+00]
22,0,1,[3.0000009e-14 1.0000000e+00]
23,0,1,[9.39688880e-09 9.99999991e-01]
24,0,1,[1.24561175e-09 9.99999999e-01]
25,0,1,[6.05454412e-10 9.99999999e-01]
26,1,1,[3.0000009e-14 1.0000000e+00]
27,0,1,[1.40247672e-10 1.00000000e+00]
28,0,1,[4.33067166e-08 9.99999957e-01]
29,0,1,[3.0000009e-14 1.0000000e+00]
30,1,1,[0.0246341 0.9753659]
31,1,1,[3.0000009e-14 1.0000000e+00]
32,1,1,[7.11265382e-09 9.99999993e-01]
33,1,1,[3.0000009e-14 1.0000000e+00]
34,0,1,[8.81764256e-12 1.00000000e+00]
35,0,1,[7.64204872e-06 9.99992358e-01]
36,1,1,[3.0000009e-14 1.0000000e+00]
37,0,1,[7.75198726e-08 9.99999922e-01]
38,0,1,[8.39306594e-12 1.00000000e+00]
39,1,1,[2.74760527e-07 9.99999725e-01]
40,0,1,[1.71952825e-12 1.00000000e+00]
41,0,1,[3.04254371e-08 9.99999970e-01]
42,1,1,[2.68634713e-06 9.99997314e-01]
43,0,1,[0.01518439 0.98481561]
44,0,1,[3.33792459e-06 9.99996662e-01]
45,0,1,[3.0000009e-14 1.0000000e+00]
46,1,1,[3.0000009e-14 1.0000000e+00]
47,0,1,[0.08179112 0.91820888]
48,1,1,[9.33881132e-08 9.99999907e-01]
49,0,1,[0.06081419 0.93918581]
50,0,1,[0.01292786 0.98707214]
51,1,1,[2.95028884e-07 9.99999705e-01]
52,0,1,[1.71774617e-07 9.99999828e-01]
53,0,1,[3.0000009e-14 1.0000000e+00]
54,1,1,[3.0000009e-14 1.0000000e+00]
55,1,1,[3.0000009e-14 1.0000000e+00]
56,0,1,[0.01045971 0.98954029]
57,1,1,[6.58907081e-10 9.99999999e-01]
58,0,1,[3.0000009e-14 1.0000000e+00]
59,0,1,[4.15969785e-13 1.00000000e+00]
60,0,1,[2.07269565e-08 9.99999979e-01]
61,0,1,[0.00333649 0.99666351]
62,0,1,[4.81882904e-08 9.99999952e-01]
63,0,1,[3.76503293e-07 9.99999623e-01]
64,1,1,[3.0000009e-14 1.0000000e+00]
65,0,1,[2.50779349e-09 9.99999997e-01]
66,1,1,[3.0000009e-14 1.0000000e+00]
67,0,1,[3.7958894e-11 1.0000000e+00]
68,0,1,[3.0000009e-14 1.0000000e+00]
69,1,1,[3.0000009e-14 1.0000000e+00]
70,1,1,[3.0000009e-14 1.0000000e+00]
71,0,1,[0.04083332 0.95916668]
72,0,1,[0.05507735 0.94492265]
73,1,1,[5.86335594e-13 1.00000000e+00]
74,0,1,[7.43741308e-11 1.00000000e+00]
75,0,1,[1.25350911e-07 9.99999875e-01]
76,0,1,[2.95453245e-06 9.99997045e-01]
77,0,1,[1.53874885e-08 9.99999985e-01]
78,0,1,[0.26610392 0.73389608]
79,0,1,[1.91410246e-08 9.99999981e-01]
80,1,1,[5.64123589e-09 9.99999994e-01]
81,1,1,[3.0000009e-14 1.0000000e+00]
82,0,1,[1.21549073e-05 9.99987845e-01]
83,0,1,[1.63509789e-13 1.00000000e+00]
84,1,1,[5.36882671e-07 9.99999463e-01]
85,0,1,[5.50031316e-07 9.99999450e-01]
86,0,1,[4.00787701e-07 9.99999599e-01]
87,1,1,[3.0000009e-14 1.0000000e+00]
88,0,1,[6.20162201e-10 9.99999999e-01]
89,0,1,[3.0000009e-14 1.0000000e+00]
90,0,1,[1.99140371e-08 9.99999980e-01]
91,0,1,[8.86766838e-09 9.99999991e-01]
92,1,1,[4.48650326e-12 1.00000000e+00]
93,0,1,[1.62356975e-10 1.00000000e+00]
94,1,1,[3.0000009e-14 1.0000000e+00]
95,1,1,[3.0000009e-14 1.0000000e+00]
96,1,1,[6.44691138e-09 9.99999994e-01]
97,0,1,[1.06977716e-11 1.00000000e+00]
98,0,1,[1.69799512e-13 1.00000000e+00]
99,0,1,[0.21588832 0.78411168]
100,1,1,[3.0000009e-14 1.0000000e+00]
101,1,1,[3.0000009e-14 1.0000000e+00]
102,0,1,[1.1718451e-10 1.0000000e+00]
103,1,1,[3.0000009e-14 1.0000000e+00]
104,1,1,[4.59871804e-08 9.99999954e-01]
105,0,1,[3.0000009e-14 1.0000000e+00]
106,0,1,[0.00429429 0.99570571]
107,0,1,[2.24816511e-08 9.99999978e-01]
108,0,1,[0.00825231 0.99174769]
109,0,1,[0.02863257 0.97136743]
110,1,1,[3.0000009e-14 1.0000000e+00]
111,1,1,[3.0000009e-14 1.0000000e+00]
112,0,1,[2.36148509e-07 9.99999764e-01]
113,0,1,[1.15375702e-07 9.99999885e-01]
114,1,1,[3.0000009e-14 1.0000000e+00]
115,0,1,[1.13992484e-05 9.99988601e-01]
116,0,1,[3.37611965e-07 9.99999662e-01]
117,1,1,[3.0000009e-14 1.0000000e+00]
118,0,1,[4.44198221e-11 1.00000000e+00]
119,0,1,[1.11153831e-05 9.99988885e-01]
120,1,1,[2.30080893e-08 9.99999977e-01]
121,0,1,[0.06906602 0.93093398]
122,0,1,[0.0238387 0.9761613]
123,0,1,[3.0000009e-14 1.0000000e+00]
124,1,1,[4.98196138e-06 9.99995018e-01]
125,1,1,[3.82137368e-12 1.00000000e+00]
126,1,1,[0.07966039 0.92033961]
127,0,1,[3.0000009e-14 1.0000000e+00]
128,0,1,[3.0000009e-14 1.0000000e+00]
129,0,1,[3.49830272e-11 1.00000000e+00]
130,1,1,[0.21470653 0.78529347]
131,1,1,[0.02226176 0.97773824]
132,1,1,[3.51833323e-07 9.99999648e-01]
133,1,1,[3.0000009e-14 1.0000000e+00]
134,0,1,[0.01803497 0.98196503]
135,0,1,[6.27193253e-09 9.99999994e-01]
136,0,1,[0.0142647 0.9857353]
137,0,1,[2.86213485e-09 9.99999997e-01]
138,1,1,[0.01154758 0.98845242]
139,1,1,[3.0000009e-14 1.0000000e+00]
140,0,1,[0.11163788 0.88836212]
141,1,1,[0.02227883 0.97772117]
142,0,1,[0.02252106 0.97747894]
143,1,1,[0.16851332 0.83148668]
144,0,1,[0.01594894 0.98405106]
145,1,1,[3.0000009e-14 1.0000000e+00]
146,0,1,[0.01024142 0.98975858]
147,0,1,[1.47360582e-09 9.99999999e-01]
148,0,1,[0.02486345 0.97513655]
149,0,1,[0.0042338 0.9957662]
150,0,1,[3.0000009e-14 1.0000000e+00]
151,1,1,[0.04415576 0.95584424]
152,0,1,[2.37015346e-10 1.00000000e+00]
153,0,1,[0.09653682 0.90346318]
154,0,1,[0.02775221 0.97224779]
155,1,1,[3.0000009e-14 1.0000000e+00]
156,0,1,[0.01240095 0.98759905]
157,0,1,[4.48822153e-07 9.99999551e-01]
158,0,1,[2.3032853e-13 1.0000000e+00]
159,0,1,[1.92641104e-12 1.00000000e+00]
160,1,1,[1.33431230e-05 9.99986657e-01]
161,0,1,[2.20477094e-08 9.99999978e-01]
162,0,1,[5.91916756e-09 9.99999994e-01]
163,0,1,[2.28085694e-08 9.99999977e-01]
164,1,1,[0.19007785 0.80992215]
165,0,1,[1.30640919e-10 1.00000000e+00]
166,0,0,[0.78137538 0.21862462]
167,0,1,[0.00651733 0.99348267]
168,0,1,[0.01257925 0.98742075]
169,1,1,[6.52125303e-06 9.99993479e-01]
170,0,0,[0.4079729 0.5920271]
171,1,1,[3.0000009e-14 1.0000000e+00]
172,0,1,[2.27779692e-06 9.99997722e-01]
173,1,0,[0.66289417 0.33710583]
174,0,1,[0.01025533 0.98974467]
175,0,1,[9.20571270e-09 9.99999991e-01]
176,0,1,[4.06011251e-10 1.00000000e+00]
177,0,1,[8.9072114e-12 1.0000000e+00]
178,0,1,[0.00857723 0.99142277]
179,0,1,[0.00316044 0.99683956]
180,0,1,[3.0000009e-14 1.0000000e+00]
181,0,0,[0.56931901 0.43068099]
182,0,1,[0.01438843 0.98561157]
183,0,1,[0.02942355 0.97057645]
184,0,1,[7.64236686e-11 1.00000000e+00]
185,0,1,[0.13397715 0.86602285]
186,1,1,[3.0000009e-14 1.0000000e+00]
187,1,1,[3.0000009e-14 1.0000000e+00]
188,0,1,[3.24059078e-10 1.00000000e+00]
189,0,1,[0.0750481 0.9249519]
190,0,1,[0.08929917 0.91070083]
191,0,1,[7.16512612e-11 1.00000000e+00]
192,1,1,[3.0000009e-14 1.0000000e+00]
193,1,1,[3.0000009e-14 1.0000000e+00]
194,1,1,[3.0000009e-14 1.0000000e+00]
195,1,1,[3.0000009e-14 1.0000000e+00]
196,0,1,[4.46281314e-10 1.00000000e+00]
197,0,1,[0.04737136 0.95262864]
198,1,1,[3.0000009e-14 1.0000000e+00]
199,1,1,[3.0000009e-14 1.0000000e+00]
200,0,1,[7.89613976e-10 9.99999999e-01]
201,0,1,[0.03081091 0.96918909]
202,0,0,[0.65445197 0.34554803]
203,0,0,[0.8290564 0.1709436]
204,0,1,[3.0000009e-14 1.0000000e+00]
205,0,1,[4.69969799e-07 9.99999530e-01]
206,0,1,[3.94692192e-10 1.00000000e+00]
207,0,1,[0.02225787 0.97774213]
208,0,1,[0.04069649 0.95930351]
209,1,1,[3.0000009e-14 1.0000000e+00]
210,1,1,[0.00874652 0.99125348]
211,0,1,[0.21431757 0.78568243]
212,1,1,[3.0000009e-14 1.0000000e+00]
213,1,1,[3.0000009e-14 1.0000000e+00]
214,0,1,[0.03179808 0.96820192]
215,1,1,[3.0000009e-14 1.0000000e+00]
216,0,1,[0.03216487 0.96783513]
217,1,1,[3.0000009e-14 1.0000000e+00]
218,0,0,[0.79636807 0.20363193]
219,0,1,[1.10113649e-07 9.99999890e-01]
220,1,1,[1.84611891e-13 1.00000000e+00]
221,1,1,[3.0000009e-14 1.0000000e+00]
222,0,1,[0.06970234 0.93029766]
223,0,0,[0.82290221 0.17709779]
224,0,0,[0.83933402 0.16066598]
225,0,1,[0.06160019 0.93839981]
226,0,1,[9.58408967e-06 9.99990416e-01]
227,0,1,[2.36722630e-08 9.99999976e-01]
228,0,1,[1.23330982e-05 9.99987667e-01]
229,1,1,[3.0000009e-14 1.0000000e+00]
230,1,1,[3.0000009e-14 1.0000000e+00]
231,0,1,[0.32681558 0.67318442]
232,1,1,[3.0000009e-14 1.0000000e+00]
233,0,1,[0.00440432 0.99559568]
234,0,1,[3.0000009e-14 1.0000000e+00]
235,0,1,[0.00770616 0.99229384]
236,0,1,[0.08859477 0.91140523]
237,1,1,[5.71916735e-14 1.00000000e+00]
238,0,1,[0.01640523 0.98359477]
239,0,1,[3.0000009e-14 1.0000000e+00]
240,0,1,[2.31628650e-07 9.99999768e-01]
241,0,1,[3.0000009e-14 1.0000000e+00]
242,1,1,[3.0000009e-14 1.0000000e+00]
243,0,1,[6.16511778e-14 1.00000000e+00]
244,0,1,[1.96392933e-10 1.00000000e+00]
245,1,1,[3.0000009e-14 1.0000000e+00]
246,1,1,[3.0000009e-14 1.0000000e+00]
247,0,1,[3.0000009e-14 1.0000000e+00]
248,0,1,[2.14934175e-13 1.00000000e+00]
249,0,1,[0.01871013 0.98128987]
250,1,1,[3.0000009e-14 1.0000000e+00]
251,0,1,[1.66477968e-07 9.99999834e-01]
252,0,1,[3.33145077e-06 9.99996669e-01]
253,0,1,[1.60399943e-06 9.99998396e-01]
254,0,1,[5.00763986e-09 9.99999995e-01]
255,0,1,[1.31599140e-07 9.99999868e-01]
256,0,1,[0.03064094 0.96935906]
257,0,1,[3.90654885e-07 9.99999609e-01]
258,1,1,[3.0000009e-14 1.0000000e+00]
259,1,1,[3.0000009e-14 1.0000000e+00]
260,1,1,[3.0000009e-14 1.0000000e+00]
261,0,1,[2.30701021e-09 9.99999998e-01]
262,0,1,[0.02357295 0.97642705]
263,0,1,[1.35380599e-10 1.00000000e+00]
264,1,1,[3.0000009e-14 1.0000000e+00]
265,0,1,[3.0000009e-14 1.0000000e+00]
266,0,1,[3.0000009e-14 1.0000000e+00]
267,0,1,[1.63426299e-12 1.00000000e+00]
268,1,1,[3.0000009e-14 1.0000000e+00]
269,1,1,[3.0000009e-14 1.0000000e+00]
270,1,1,[3.0000009e-14 1.0000000e+00]
271,0,1,[6.02790093e-09 9.99999994e-01]
272,0,1,[4.98409129e-14 1.00000000e+00]
273,0,1,[4.57565788e-14 1.00000000e+00]
274,1,1,[3.0000009e-14 1.0000000e+00]
275,1,1,[3.0000009e-14 1.0000000e+00]
276,1,1,[3.0000009e-14 1.0000000e+00]
277,0,1,[3.0000009e-14 1.0000000e+00]
278,1,1,[4.93508509e-11 1.00000000e+00]
279,0,1,[5.15472402e-14 1.00000000e+00]
280,0,1,[3.0000009e-14 1.0000000e+00]
281,0,1,[1.21017291e-09 9.99999999e-01]
282,0,1,[0.04423432 0.95576568]
283,0,1,[1.01408154e-08 9.99999990e-01]
284,0,1,[1.23561764e-05 9.99987644e-01]
285,0,1,[2.52598602e-13 1.00000000e+00]
286,1,1,[3.0000009e-14 1.0000000e+00]
287,1,1,[8.11357001e-07 9.99999189e-01]
288,1,1,[0.05987751 0.94012249]
289,0,1,[3.0000009e-14 1.0000000e+00]
290,1,1,[3.0000009e-14 1.0000000e+00]
291,1,1,[0.03370022 0.96629978]
292,0,1,[3.0000009e-14 1.0000000e+00]
293,0,1,[3.42871763e-06 9.99996571e-01]
294,0,1,[3.0000009e-14 1.0000000e+00]
295,0,1,[0.00757363 0.99242637]
296,0,1,[2.40021951e-12 1.00000000e+00]
297,0,1,[1.02333259e-06 9.99998977e-01]
298,0,1,[1.74255952e-08 9.99999983e-01]
299,0,1,[3.0000009e-14 1.0000000e+00]
