,true,pred,prob
0,0,0.0,[9.65636994e-01 3.43608914e-02 2.11491369e-06]
1,1,0.0,[9.84868878e-01 1.51270676e-02 4.05463488e-06]
2,1,0.0,[5.82300338e-01 4.17687632e-01 1.20297175e-05]
3,0,0.0,[7.01814030e-01 2.98171750e-01 1.42197483e-05]
4,0,0.0,[9.95098434e-01 4.89884374e-03 2.72219545e-06]
5,1,0.0,[9.99993686e-01 6.27248394e-06 4.19319627e-08]
6,0,0.0,[9.99998497e-01 1.49795771e-06 4.55138263e-09]
7,0,0.0,[9.79557041e-01 2.04376812e-02 5.27752761e-06]
8,0,0.0,[9.96193514e-01 3.80434791e-03 2.13822938e-06]
9,0,0.0,[9.09587918e-01 9.03943805e-02 1.77019818e-05]
10,0,0.0,[5.44353228e-01 4.55640796e-01 5.97580053e-06]
11,0,0.0,[9.53277746e-01 4.67144426e-02 7.81143309e-06]
12,1,0.0,[9.21159710e-01 7.88367283e-02 3.56178967e-06]
13,0,0.0,[1.00000000e+00 1.28378439e-14 1.51062356e-11]
14,0,0.0,[9.99958045e-01 4.16643729e-05 2.90911110e-07]
15,0,0.0,[9.82130808e-01 1.78640063e-02 5.18577950e-06]
16,1,0.0,[8.30937373e-01 1.69044807e-01 1.78200663e-05]
17,1,0.0,[9.71885770e-01 2.81043405e-02 9.88923252e-06]
18,0,1.0,[2.76173295e-01 7.23813703e-01 1.30022945e-05]
19,0,0.0,[9.97087182e-01 2.91054428e-03 2.27375567e-06]
20,1,0.0,[6.26364209e-01 3.73623032e-01 1.27597205e-05]
21,0,0.0,[9.99589414e-01 4.09039492e-04 1.54693416e-06]
22,0,0.0,[9.91563068e-01 8.42926502e-03 7.66747789e-06]
23,0,0.0,[9.86537845e-01 1.34553010e-02 6.85355218e-06]
24,0,0.0,[9.99445742e-01 5.53575055e-04 6.82940465e-07]
25,0,0.0,[8.94161071e-01 1.05832707e-01 6.22194541e-06]
26,1,1.0,[2.58749339e-01 7.41231949e-01 1.87125343e-05]
27,0,0.0,[9.94590789e-01 5.40425338e-03 4.95772861e-06]
28,0,0.0,[7.19840826e-01 2.80132969e-01 2.62048409e-05]
29,0,0.0,[1.00000000e+00 2.27949416e-22 1.01164849e-15]
30,1,0.0,[9.99715426e-01 2.84142864e-04 4.31019065e-07]
31,1,1.0,[1.57444296e-01 8.42529438e-01 2.62663985e-05]
32,1,0.0,[8.70566636e-01 1.29411349e-01 2.20150271e-05]
33,1,1.0,[2.71903443e-04 9.99727317e-01 7.79922128e-07]
34,0,0.0,[9.98478996e-01 1.51956929e-03 1.43454983e-06]
35,0,0.0,[9.99359852e-01 6.39461279e-04 6.86848155e-07]
36,1,1.0,[1.41245736e-01 8.58744332e-01 9.93227906e-06]
37,0,1.0,[4.65032816e-01 5.34957962e-01 9.22137999e-06]
38,0,1.0,[4.86648840e-01 5.13332001e-01 1.91584496e-05]
39,1,0.0,[9.69686150e-01 3.02984005e-02 1.54497125e-05]
40,0,0.0,[9.96946033e-01 3.05084158e-03 3.12504099e-06]
41,0,0.0,[8.08730831e-01 1.91248181e-01 2.09881961e-05]
42,1,0.0,[9.60224502e-01 3.97661956e-02 9.30261668e-06]
43,0,0.0,[9.40585196e-01 5.94104500e-02 4.35423357e-06]
44,0,0.0,[9.89948587e-01 1.00478956e-02 3.51729748e-06]
45,0,0.0,[9.89433409e-01 1.05631045e-02 3.48682382e-06]
46,1,1.0,[3.19164662e-02 9.68068096e-01 1.54377023e-05]
47,0,0.0,[9.98443321e-01 1.55620691e-03 4.72196663e-07]
48,1,0.0,[9.48902316e-01 5.10819475e-02 1.57363501e-05]
49,0,0.0,[9.86992769e-01 1.30020984e-02 5.13284460e-06]
50,0,0.0,[9.99998289e-01 1.65696938e-06 5.40900306e-08]
51,1,1.0,[5.24841746e-02 9.47508151e-01 7.67421335e-06]
52,0,0.0,[9.96185945e-01 3.81032385e-03 3.73091028e-06]
53,0,0.0,[9.63595519e-01 3.63952059e-02 9.27530848e-06]
54,1,1.0,[9.36082349e-02 9.06373036e-01 1.87289976e-05]
55,1,1.0,[3.65520825e-02 9.63421465e-01 2.64524850e-05]
56,0,0.0,[9.99906723e-01 9.26265526e-05 6.50866153e-07]
57,1,1.0,[4.38825607e-02 9.56097799e-01 1.96399339e-05]
58,0,0.0,[9.99138372e-01 8.60659844e-04 9.67848680e-07]
59,0,0.0,[9.97646879e-01 2.35004613e-03 3.07452871e-06]
60,0,1.0,[3.86778303e-01 6.13217055e-01 4.64129711e-06]
61,0,1.0,[1.80325540e-01 8.19651494e-01 2.29651866e-05]
62,0,0.0,[9.06775612e-01 9.32103689e-02 1.40191090e-05]
63,0,1.0,[1.10722185e-02 9.88922697e-01 5.08412759e-06]
64,1,1.0,[3.61970278e-04 9.99632773e-01 5.25720349e-06]
65,0,1.0,[4.15165769e-01 5.84778630e-01 5.56016655e-05]
66,1,1.0,[5.66349018e-03 9.94335061e-01 1.44847383e-06]
67,0,0.0,[9.04720653e-01 9.52666828e-02 1.26645941e-05]
68,0,0.0,[9.91431747e-01 8.55897966e-03 9.27369362e-06]
69,1,1.0,[6.52951856e-03 9.93465779e-01 4.70273985e-06]
70,1,0.0,[9.92903322e-01 7.09567130e-03 1.00624915e-06]
71,0,0.0,[9.77453978e-01 2.25427029e-02 3.31941827e-06]
72,0,0.0,[9.99590103e-01 4.09579948e-04 3.16990334e-07]
73,1,1.0,[8.45205632e-03 9.91545505e-01 2.43826070e-06]
74,0,0.0,[9.99815430e-01 1.82101121e-04 2.46892105e-06]
75,0,0.0,[7.39222252e-01 2.60736505e-01 4.12429660e-05]
76,0,0.0,[9.80270687e-01 1.97163757e-02 1.29372477e-05]
77,0,0.0,[6.61822683e-01 3.38136923e-01 4.03939072e-05]
78,0,0.0,[9.99158028e-01 8.41457516e-04 5.14830897e-07]
79,0,1.0,[4.97446120e-01 5.02517878e-01 3.60015068e-05]
80,1,1.0,[2.88649729e-03 9.97113399e-01 1.03830436e-07]
81,1,1.0,[3.64280744e-02 9.63566503e-01 5.42233373e-06]
82,0,0.0,[9.30837538e-01 6.91457748e-02 1.66873174e-05]
83,0,0.0,[9.71580641e-01 2.84078465e-02 1.15129613e-05]
84,1,1.0,[2.94192171e-01 7.05791983e-01 1.58468650e-05]
85,0,0.0,[9.17276653e-01 8.26863159e-02 3.70312289e-05]
86,0,0.0,[8.52761513e-01 1.47204675e-01 3.38112998e-05]
87,1,1.0,[1.42241285e-03 9.98575324e-01 2.26335835e-06]
88,0,0.0,[9.99938604e-01 6.05801846e-05 8.16118627e-07]
89,0,0.0,[9.90430838e-01 9.55998874e-03 9.17336051e-06]
90,0,0.0,[9.76586374e-01 2.34087854e-02 4.84104285e-06]
91,0,0.0,[9.81673327e-01 1.83239140e-02 2.75942797e-06]
92,1,1.0,[7.78266105e-02 9.22168417e-01 4.97268412e-06]
93,0,0.0,[9.75712365e-01 2.42730374e-02 1.45974364e-05]
94,1,1.0,[1.01772542e-02 9.89820034e-01 2.71191771e-06]
95,1,1.0,[3.01040913e-01 6.98951927e-01 7.16048839e-06]
96,1,1.0,[2.92759250e-01 7.07230631e-01 1.01189436e-05]
97,0,1.0,[9.84725957e-02 9.01502531e-01 2.48729931e-05]
98,0,0.0,[9.97871007e-01 2.12669651e-03 2.29643453e-06]
99,0,0.0,[9.99962586e-01 3.66835988e-05 7.30187721e-07]
100,1,1.0,[4.40526573e-02 9.55933071e-01 1.42713785e-05]
101,1,1.0,[1.87085479e-02 9.81276807e-01 1.46446940e-05]
102,0,0.0,[9.92813219e-01 7.18374544e-03 3.03519641e-06]
103,1,1.0,[2.54914710e-01 7.45050265e-01 3.50257048e-05]
104,1,1.0,[4.96974701e-02 9.50290708e-01 1.18222495e-05]
105,0,0.0,[9.99675131e-01 3.24157079e-04 7.12239538e-07]
106,0,1.0,[1.95953280e-01 8.04019233e-01 2.74864831e-05]
107,0,0.0,[9.89374001e-01 1.06163335e-02 9.66510627e-06]
108,0,0.0,[8.62073117e-01 1.37921456e-01 5.42706558e-06]
109,0,0.0,[9.99325861e-01 6.69164507e-04 4.97488928e-06]
110,1,1.0,[9.67014592e-02 9.03274528e-01 2.40126563e-05]
111,1,0.0,[6.22555273e-01 3.77401779e-01 4.29480879e-05]
112,0,0.0,[9.62749030e-01 3.72385167e-02 1.24537413e-05]
113,0,1.0,[3.46087255e-01 6.53865332e-01 4.74126995e-05]
114,1,1.0,[9.11094472e-02 9.08864801e-01 2.57517962e-05]
115,0,0.0,[7.75612245e-01 2.24369471e-01 1.82835112e-05]
116,0,0.0,[9.93941359e-01 6.05567373e-03 2.96749400e-06]
