,true,pred,prob
0,0,0.0,[0.77466613 0.22369052 0.00164335]
1,1,1.0,[8.03657240e-02 9.18830154e-01 8.04121464e-04]
2,0,1.0,[2.52569458e-01 7.46887583e-01 5.42958830e-04]
3,1,1.0,[0.13595374 0.86307059 0.00097567]
4,1,1.0,[1.25194974e-01 8.74093670e-01 7.11355814e-04]
5,0,1.0,[0.2867826  0.71225736 0.00096004]
6,0,0.0,[0.79114819 0.2075801  0.00127171]
7,1,1.0,[6.74274679e-02 9.32357014e-01 2.15517931e-04]
8,1,1.0,[0.36488467 0.6341515  0.00096383]
9,0,1.0,[1.45468916e-01 8.54041352e-01 4.89731349e-04]
10,0,0.0,[0.93289673 0.064628   0.00247527]
11,1,1.0,[0.24698614 0.74706452 0.00594934]
12,0,0.0,[0.97515792 0.01482431 0.01001777]
13,1,1.0,[0.07550048 0.91742808 0.00707144]
14,1,1.0,[0.02885881 0.9662459  0.00489529]
15,1,1.0,[0.11555232 0.87635419 0.00809349]
16,1,1.0,[0.14807306 0.84542462 0.00650231]
17,0,1.0,[0.30435567 0.68868107 0.00696326]
18,0,1.0,[0.08676632 0.90882839 0.00440529]
19,0,0.0,[0.83557043 0.1569623  0.00746727]
20,0,0.0,[0.93431303 0.05976864 0.00591834]
21,1,1.0,[0.04832975 0.9467237  0.00494654]
22,1,1.0,[0.3986021  0.59991166 0.00148624]
23,0,0.0,[9.79829769e-01 1.97477102e-02 4.22520751e-04]
24,0,0.0,[0.64170383 0.35495377 0.0033424 ]
25,0,1.0,[3.31830641e-01 6.67854265e-01 3.15094002e-04]
26,0,1.0,[2.32891931e-01 7.67071179e-01 3.68896946e-05]
27,1,1.0,[1.02525915e-01 8.97435401e-01 3.86836900e-05]
28,0,0.0,[9.74467340e-01 2.50219930e-02 5.10667436e-04]
29,1,0.0,[0.59352261 0.38535322 0.02112418]
30,1,1.0,[0.10035097 0.89839847 0.00125057]
31,1,1.0,[2.92741695e-02 9.70645899e-01 7.99312730e-05]
32,0,1.0,[0.36950189 0.62975139 0.00074672]
33,1,0.0,[0.49206645 0.50707676 0.00085679]
34,1,1.0,[1.82948684e-01 8.16444445e-01 6.06871695e-04]
35,0,0.0,[0.53224477 0.46664122 0.00111401]
36,0,1.0,[1.46269794e-01 8.53200729e-01 5.29477050e-04]
37,1,1.0,[1.24442559e-01 8.75269627e-01 2.87813706e-04]
38,1,1.0,[7.85129997e-02 9.21111555e-01 3.75445428e-04]
39,0,1.0,[0.29630138 0.70299271 0.00070591]
40,0,0.0,[0.86039375 0.13762299 0.00198326]
41,0,1.0,[0.38334901 0.61413958 0.00251141]
42,0,1.0,[1.23394248e-01 8.76355000e-01 2.50752596e-04]
43,1,1.0,[0.41994463 0.57946823 0.00058714]
44,1,1.0,[2.26278131e-01 7.73176026e-01 5.45843023e-04]
45,0,0.0,[7.73422217e-01 2.26314599e-01 2.63184132e-04]
46,0,0.0,[6.32766648e-01 3.67059579e-01 1.73772733e-04]
47,1,1.0,[3.03283755e-02 9.69293302e-01 3.78323001e-04]
48,1,1.0,[4.94886175e-02 9.50385324e-01 1.26058351e-04]
49,1,1.0,[0.10379284 0.89380428 0.00240288]
50,0,1.0,[0.44378661 0.55521182 0.00100156]
51,1,1.0,[0.43588101 0.56348311 0.00063587]
52,0,0.0,[0.54984343 0.4493012  0.00085537]
53,1,1.0,[1.90918891e-01 8.09003651e-01 7.74572953e-05]
54,0,0.0,[8.39669422e-01 1.60031207e-01 2.99371348e-04]
55,0,0.0,[0.9364805  0.06203138 0.00148811]
56,0,0.0,[0.58198806 0.41577753 0.0022344 ]
57,0,0.0,[0.83013808 0.16796311 0.00189881]
58,1,0.0,[0.54307039 0.45409402 0.00283559]
59,0,0.0,[0.82952962 0.16716783 0.00330254]
60,1,1.0,[1.04892290e-01 8.94520937e-01 5.86773329e-04]
61,0,0.0,[0.87768099 0.11955761 0.0027614 ]
62,1,1.0,[1.40206520e-01 8.59395589e-01 3.97890751e-04]
63,1,1.0,[2.04877107e-01 7.95084751e-01 3.81415646e-05]
64,1,1.0,[2.66777713e-01 7.32702433e-01 5.19853995e-04]
65,1,1.0,[0.2067464  0.79174381 0.00150979]
66,1,1.0,[5.16794768e-02 9.47979998e-01 3.40524783e-04]
67,0,1.0,[0.19698169 0.80189097 0.00112733]
68,1,1.0,[6.68440912e-02 9.32226309e-01 9.29599835e-04]
69,0,1.0,[0.41209744 0.58577737 0.00212519]
70,1,1.0,[0.04973618 0.94929829 0.00096553]
71,0,1.0,[0.29973016 0.69933217 0.00093767]
72,1,1.0,[4.53350870e-02 9.54124313e-01 5.40599791e-04]
73,1,1.0,[7.51094632e-02 9.24520851e-01 3.69686242e-04]
74,0,1.0,[1.93769170e-01 8.05461109e-01 7.69720842e-04]
75,0,0.0,[0.50694049 0.49056258 0.00249693]
76,1,1.0,[3.12679860e-02 9.68023999e-01 7.08015277e-04]
77,0,0.0,[0.68240202 0.31153609 0.00606188]
78,1,1.0,[0.26279745 0.73489208 0.00231047]
79,0,1.0,[0.10869955 0.88943125 0.00186919]
80,1,1.0,[0.25945992 0.73778515 0.00275493]
81,1,1.0,[0.20036739 0.79774381 0.0018888 ]
82,0,0.0,[0.54309284 0.45236665 0.00454052]
83,1,1.0,[0.04114484 0.95718756 0.0016676 ]
84,1,0.0,[0.65702727 0.33818329 0.00478943]
85,0,0.0,[0.47915362 0.51653785 0.00430853]
86,0,0.0,[0.89603715 0.09723902 0.00672383]
87,0,1.0,[0.34141345 0.65710677 0.00147978]
88,0,0.0,[0.67083465 0.32771838 0.00144697]
89,1,1.0,[0.24570159 0.75257982 0.00171858]
90,0,0.0,[0.66997697 0.32831399 0.00170904]
91,0,0.0,[0.66224141 0.33312631 0.00463228]
92,1,1.0,[0.21642468 0.78207117 0.00150415]
93,0,1.0,[0.31250882 0.68413131 0.00335988]
94,1,1.0,[2.99848777e-01 6.99560568e-01 5.90654615e-04]
95,1,1.0,[7.89506176e-02 9.20459688e-01 5.89694854e-04]
96,1,1.0,[0.04293808 0.95595624 0.00110567]
97,1,0.0,[0.94474578 0.05378388 0.00147035]
98,0,0.0,[0.68317776 0.31482832 0.00199392]
99,0,1.0,[1.34948191e-01 8.64838305e-01 2.13503618e-04]
100,0,0.0,[0.47489164 0.52293754 0.00217082]
101,0,0.0,[0.57278912 0.42494091 0.00226997]
102,1,0.0,[0.5213113  0.47433373 0.00435498]
103,0,0.0,[0.81737224 0.18029516 0.0023326 ]
104,1,0.0,[0.61420426 0.38298515 0.00281059]
105,1,1.0,[0.26911587 0.72979063 0.0010935 ]
106,1,1.0,[1.52407669e-01 8.47174202e-01 4.18129173e-04]
107,0,0.0,[0.62624231 0.37205727 0.00170042]
