,true,pred,prob
0,0,0.0,[8.45324590e-01 1.54344858e-01 3.30551181e-04]
1,1,1.0,[5.15084706e-02 9.48192375e-01 2.99154692e-04]
2,0,1.0,[2.26250099e-01 7.73672971e-01 7.69300866e-05]
3,1,1.0,[1.20797365e-01 8.78759766e-01 4.42868131e-04]
4,1,1.0,[1.12229620e-01 8.87454144e-01 3.16236484e-04]
5,0,1.0,[3.27159853e-01 6.72440455e-01 3.99692197e-04]
6,0,0.0,[8.73188186e-01 1.26693348e-01 1.18466098e-04]
7,1,1.0,[4.41534362e-02 9.55810080e-01 3.64835324e-05]
8,1,0.0,[5.35437601e-01 4.64083807e-01 4.78592105e-04]
9,0,1.0,[1.03267135e-01 8.96609968e-01 1.22896949e-04]
10,0,0.0,[0.97058537 0.02843911 0.00097552]
11,1,1.0,[2.89635647e-01 7.10051270e-01 3.13083575e-04]
12,0,0.0,[0.98762348 0.01136479 0.00101174]
13,1,1.0,[7.17555362e-02 9.27742523e-01 5.01940479e-04]
14,1,1.0,[2.18701121e-02 9.78009362e-01 1.20526025e-04]
15,1,1.0,[0.11874627 0.8803613  0.00089243]
16,1,1.0,[1.40336295e-01 8.59280996e-01 3.82708636e-04]
17,0,1.0,[3.22868232e-01 6.76456865e-01 6.74902949e-04]
18,0,1.0,[1.25034626e-01 8.74479219e-01 4.86155390e-04]
19,0,0.0,[0.9091182  0.08890183 0.00197997]
20,0,0.0,[0.96118964 0.0351668  0.00364356]
21,1,1.0,[7.56177874e-02 9.23736941e-01 6.45271172e-04]
22,1,1.0,[0.41611738 0.58156073 0.00232189]
23,0,0.0,[0.97838193 0.013717   0.00790106]
24,0,0.0,[0.7166464  0.27945349 0.00390011]
25,0,1.0,[0.3456379  0.65155461 0.00280748]
26,0,1.0,[0.34885677 0.64823449 0.00290874]
27,1,1.0,[0.12309123 0.87541754 0.00149123]
28,0,0.0,[0.97720045 0.01592142 0.00687813]
29,1,0.0,[0.77461826 0.21410723 0.01127451]
30,1,1.0,[0.1214716  0.87708594 0.00144247]
31,1,1.0,[3.01480325e-02 9.69662247e-01 1.89720648e-04]
32,0,1.0,[0.40868931 0.58901092 0.00229977]
33,1,0.0,[0.57758969 0.41991289 0.00249742]
34,1,1.0,[0.23588121 0.75984476 0.00427404]
35,0,0.0,[0.62901343 0.36822625 0.00276032]
36,0,1.0,[0.18295635 0.81291017 0.00413348]
37,1,1.0,[0.13597264 0.86039597 0.0036314 ]
38,1,1.0,[0.08027277 0.91583699 0.00389024]
39,0,1.0,[0.40467175 0.59171373 0.00361452]
40,0,0.0,[0.90623109 0.09134154 0.00242737]
41,0,1.0,[0.39858709 0.59427137 0.00714154]
42,0,1.0,[0.14794162 0.84880317 0.00325521]
43,1,1.0,[0.38189175 0.6152754  0.00283285]
44,1,1.0,[1.69493591e-01 8.30215801e-01 2.90608071e-04]
45,0,0.0,[8.52182486e-01 1.47675350e-01 1.42163732e-04]
46,0,0.0,[5.56378565e-01 4.43451937e-01 1.69498621e-04]
47,1,1.0,[1.35824086e-02 9.86279905e-01 1.37685895e-04]
48,1,1.0,[2.22488372e-02 9.77700075e-01 5.10876710e-05]
49,1,1.0,[0.09680724 0.90160748 0.00158528]
50,0,0.0,[0.59061475 0.4085263  0.00085896]
51,1,1.0,[0.45136962 0.54796947 0.00066091]
52,0,0.0,[5.56336816e-01 4.43139312e-01 5.23872094e-04]
53,1,1.0,[1.62295943e-01 8.37680843e-01 2.32134189e-05]
54,0,0.0,[8.57616264e-01 1.42243070e-01 1.40665577e-04]
55,0,0.0,[0.960416  0.0385098 0.0010742]
56,0,0.0,[0.59526027 0.40279704 0.00194269]
57,0,0.0,[0.86210942 0.13638798 0.0015026 ]
58,1,0.0,[0.51572378 0.48168177 0.00259446]
59,0,0.0,[0.8814695 0.1153989 0.0031316]
60,1,1.0,[5.63542055e-02 9.43396398e-01 2.49396314e-04]
61,0,0.0,[0.91185522 0.085988   0.00215678]
62,1,1.0,[7.75070844e-02 9.22340494e-01 1.52421983e-04]
63,1,1.0,[1.71369940e-01 8.28622403e-01 7.65703733e-06]
64,1,1.0,[2.12323578e-01 7.87440410e-01 2.36012573e-04]
65,1,1.0,[0.17329681 0.82556499 0.0011382 ]
66,1,1.0,[3.53514030e-02 9.64533461e-01 1.15135555e-04]
67,0,1.0,[2.24257432e-01 7.75370218e-01 3.72349754e-04]
68,1,1.0,[4.88151195e-02 9.50858088e-01 3.26793002e-04]
69,0,0.0,[0.42448379 0.57448339 0.00103282]
70,1,1.0,[2.76376216e-02 9.71896977e-01 4.65401242e-04]
71,0,1.0,[3.39261665e-01 6.60627419e-01 1.10915170e-04]
72,1,1.0,[2.69140173e-02 9.72970606e-01 1.15376976e-04]
73,1,1.0,[5.89581853e-02 9.41007430e-01 3.43845551e-05]
74,0,1.0,[1.49315578e-01 8.50537552e-01 1.46869194e-04]
75,0,0.0,[0.55535081 0.44302577 0.00162342]
76,1,1.0,[1.49537806e-02 9.84822041e-01 2.24178469e-04]
77,0,0.0,[0.77304966 0.2255138  0.00143654]
78,1,1.0,[0.25168568 0.74727421 0.00104011]
79,0,1.0,[5.07750098e-02 9.49208823e-01 1.61667286e-05]
80,1,1.0,[2.47696710e-01 7.52052001e-01 2.51289627e-04]
81,1,1.0,[1.80948919e-01 8.18749691e-01 3.01390227e-04]
82,0,0.0,[0.60219102 0.39570985 0.00209913]
83,1,1.0,[8.09178393e-03 9.91790856e-01 1.17360401e-04]
84,1,0.0,[0.66237833 0.33572121 0.00190047]
85,0,0.0,[0.52758653 0.47053959 0.00187389]
86,0,0.0,[0.90508699 0.09298312 0.00192989]
87,0,1.0,[2.95776111e-01 7.03581240e-01 6.42648715e-04]
88,0,0.0,[0.57977816 0.41935627 0.00086557]
89,1,1.0,[1.63471556e-01 8.36124867e-01 4.03576066e-04]
90,0,0.0,[0.62786008 0.37131345 0.00082647]
91,0,0.0,[0.64574747 0.35097283 0.0032797 ]
92,1,1.0,[1.12184845e-01 8.87429267e-01 3.85887539e-04]
93,0,1.0,[0.27716379 0.72152882 0.00130739]
94,1,1.0,[1.83547263e-01 8.16287847e-01 1.64890450e-04]
95,1,1.0,[3.87008698e-02 9.61245033e-01 5.40967513e-05]
96,1,1.0,[1.12418768e-02 9.88683543e-01 7.45802961e-05]
97,1,0.0,[0.9730374  0.02549311 0.00146949]
98,0,0.0,[0.78641018 0.21150267 0.00208715]
99,0,1.0,[1.82432878e-01 8.17325600e-01 2.41522117e-04]
100,0,0.0,[0.61024475 0.38709748 0.00265776]
101,0,0.0,[0.61151849 0.38596262 0.00251889]
102,1,0.0,[0.68182271 0.31410663 0.00407066]
103,0,0.0,[0.8631006 0.1346416 0.0022578]
104,1,0.0,[0.64016284 0.35679071 0.00304645]
105,1,1.0,[0.30895932 0.68979077 0.00124991]
106,1,1.0,[1.76855426e-01 8.22731859e-01 4.12715592e-04]
107,0,0.0,[0.72468781 0.27329823 0.00201397]
