,true,pred,prob
0,0,0.0,[9.33971999e-01 6.59855863e-02 4.24149797e-05]
1,1,1.0,[3.89487481e-02 9.60746672e-01 3.04580100e-04]
2,0,1.0,[2.83933890e-01 7.15977148e-01 8.89628935e-05]
3,1,1.0,[5.50511344e-02 9.44692241e-01 2.56624154e-04]
4,1,1.0,[4.63406593e-02 9.53503486e-01 1.55854812e-04]
5,0,0.0,[5.58157511e-01 4.41731938e-01 1.10551350e-04]
6,0,0.0,[9.54920168e-01 4.49965476e-02 8.32839519e-05]
7,1,1.0,[6.46851625e-02 9.35264196e-01 5.06411428e-05]
8,1,0.0,[5.68257281e-01 4.31403135e-01 3.39583778e-04]
9,0,0.0,[5.48979427e-01 4.50878456e-01 1.42117159e-04]
10,0,0.0,[9.98206326e-01 1.78866643e-03 5.00743594e-06]
11,1,1.0,[1.86676818e-01 8.13274794e-01 4.83883728e-05]
12,0,0.0,[9.99193283e-01 7.93874255e-04 1.28430408e-05]
13,1,1.0,[1.10183383e-02 9.88908148e-01 7.35132483e-05]
14,1,1.0,[2.15252840e-04 9.99772009e-01 1.27380031e-05]
15,1,1.0,[0.15105319 0.84800978 0.00093703]
16,1,1.0,[2.19448301e-01 7.80017678e-01 5.34021588e-04]
17,0,1.0,[1.48574254e-01 8.51357782e-01 6.79640261e-05]
18,0,1.0,[2.47715935e-02 9.75171244e-01 5.71629808e-05]
19,0,0.0,[9.95579344e-01 4.40998221e-03 1.06735000e-05]
20,0,0.0,[9.95853662e-01 4.12446963e-03 2.18682351e-05]
21,1,0.0,[0.61016915 0.38900867 0.00082219]
22,1,1.0,[3.56110443e-01 6.43671870e-01 2.17687665e-04]
23,0,0.0,[9.99863174e-01 1.31293710e-04 5.53212662e-06]
24,0,0.0,[9.79312612e-01 2.05456220e-02 1.41766063e-04]
25,0,1.0,[3.18751846e-01 6.81078609e-01 1.69544648e-04]
26,0,0.0,[8.06658516e-01 1.93288784e-01 5.26997391e-05]
27,1,1.0,[1.98590680e-01 8.01355724e-01 5.35957905e-05]
28,0,0.0,[9.89880798e-01 1.00773946e-02 4.18076618e-05]
29,1,0.0,[8.97703801e-01 1.01516872e-01 7.79327389e-04]
30,1,1.0,[1.97116512e-01 8.02611425e-01 2.72063298e-04]
31,1,1.0,[1.68350890e-02 9.83129539e-01 3.53723711e-05]
32,0,0.0,[8.60070470e-01 1.39690340e-01 2.39189456e-04]
33,1,0.0,[6.34309903e-01 3.65603420e-01 8.66763884e-05]
34,1,1.0,[5.66566750e-02 9.43259508e-01 8.38174395e-05]
35,0,0.0,[7.47570930e-01 2.52318460e-01 1.10610414e-04]
36,0,1.0,[7.3908481e-02 9.2596209e-01 1.2942906e-04]
37,1,1.0,[6.77754503e-02 9.32149904e-01 7.46460072e-05]
38,1,1.0,[1.26486369e-01 8.73194403e-01 3.19227965e-04]
39,0,0.0,[7.22320807e-01 2.77643607e-01 3.55858621e-05]
40,0,0.0,[9.90851338e-01 9.11529237e-03 3.33692652e-05]
41,0,0.0,[8.33219564e-01 1.66423752e-01 3.56684155e-04]
42,0,1.0,[1.27818879e-01 8.72074143e-01 1.06977224e-04]
43,1,0.0,[6.64675267e-01 3.35231698e-01 9.30346675e-05]
44,1,1.0,[1.16675356e-01 8.83268789e-01 5.58549762e-05]
45,0,0.0,[9.78979417e-01 2.10049367e-02 1.56457910e-05]
46,0,0.0,[7.78947418e-01 2.21038329e-01 1.42521794e-05]
47,1,1.0,[1.05252548e-02 9.89350058e-01 1.24686778e-04]
48,1,1.0,[3.34167070e-06 9.99996148e-01 5.10446156e-07]
49,1,1.0,[2.33804649e-02 9.76522106e-01 9.74294537e-05]
50,0,0.0,[9.02258700e-01 9.76569179e-02 8.43819980e-05]
51,1,1.0,[3.41496078e-01 6.58325981e-01 1.77941373e-04]
52,0,0.0,[6.52634045e-01 3.47096828e-01 2.69127046e-04]
53,1,0.0,[6.52698441e-01 3.47196572e-01 1.04987061e-04]
54,0,0.0,[5.47504634e-01 4.52407742e-01 8.76238332e-05]
55,0,0.0,[9.97698731e-01 2.29886486e-03 2.40456407e-06]
56,0,0.0,[9.66068639e-01 3.38371806e-02 9.41800097e-05]
57,0,0.0,[9.34039867e-01 6.58954266e-02 6.47066687e-05]
58,1,1.0,[4.44354752e-01 5.55247616e-01 3.97632456e-04]
59,0,0.0,[9.74411658e-01 2.54385739e-02 1.49768297e-04]
60,1,1.0,[8.59706592e-03 9.91368026e-01 3.49079114e-05]
61,0,0.0,[9.92046206e-01 7.84443994e-03 1.09353787e-04]
62,1,1.0,[4.27443119e-02 9.57229342e-01 2.63457526e-05]
63,1,1.0,[2.45151427e-01 7.54827648e-01 2.09254675e-05]
64,1,1.0,[3.75713502e-02 9.62408441e-01 2.02087698e-05]
65,1,1.0,[2.52801151e-02 9.74465039e-01 2.54845916e-04]
66,1,1.0,[1.94769639e-03 9.98023651e-01 2.86525764e-05]
67,0,1.0,[4.92900692e-01 5.06880618e-01 2.18690038e-04]
68,1,1.0,[1.13696816e-02 9.88536422e-01 9.38962479e-05]
69,0,0.0,[8.70854890e-01 1.28965096e-01 1.80014234e-04]
70,1,1.0,[3.68811729e-03 9.96244170e-01 6.77129011e-05]
71,0,0.0,[9.06601115e-01 9.32934896e-02 1.05395337e-04]
72,1,1.0,[9.59277816e-03 9.90355132e-01 5.20893806e-05]
73,1,1.0,[1.12168417e-01 8.87778116e-01 5.34669743e-05]
74,0,1.0,[3.99250726e-01 6.00623409e-01 1.25864903e-04]
75,0,0.0,[7.72529720e-01 2.27321077e-01 1.49202866e-04]
76,1,1.0,[4.00305998e-04 9.99577448e-01 2.22458000e-05]
77,0,0.0,[9.48019055e-01 5.19522359e-02 2.87093893e-05]
78,1,0.0,[7.34491053e-01 2.65321166e-01 1.87780185e-04]
79,0,0.0,[9.59063539e-01 4.09285405e-02 7.92084342e-06]
80,1,0.0,[8.58157931e-01 1.41822089e-01 1.99800062e-05]
81,1,0.0,[5.94106761e-01 4.05828082e-01 6.51574453e-05]
82,0,0.0,[9.78536343e-01 2.14009238e-02 6.27333830e-05]
83,1,1.0,[4.99400357e-02 9.49755570e-01 3.04394418e-04]
84,1,0.0,[9.46656812e-01 5.33150244e-02 2.81636779e-05]
85,0,0.0,[7.64663256e-01 2.35104476e-01 2.32268160e-04]
86,0,0.0,[9.83306417e-01 1.66707103e-02 2.28731559e-05]
87,0,0.0,[9.34534092e-01 6.54402718e-02 2.56359844e-05]
88,0,1.0,[4.42445155e-01 5.57496698e-01 5.81462338e-05]
89,1,1.0,[2.71709615e-01 7.28152967e-01 1.37418039e-04]
90,0,0.0,[8.45159125e-01 1.54695562e-01 1.45313553e-04]
91,0,0.0,[9.21620744e-01 7.82550932e-02 1.24162664e-04]
92,1,1.0,[8.65617787e-02 9.13244603e-01 1.93617913e-04]
93,0,0.0,[5.03332620e-01 4.96380858e-01 2.86521669e-04]
94,1,1.0,[4.24002825e-01 5.75959664e-01 3.75109536e-05]
95,1,1.0,[2.94841952e-02 9.70435771e-01 8.00338839e-05]
96,1,1.0,[4.76442722e-04 9.99511649e-01 1.19086287e-05]
97,1,0.0,[9.99351922e-01 6.42920230e-04 5.15797126e-06]
98,0,0.0,[9.86195474e-01 1.37586533e-02 4.58731090e-05]
99,0,0.0,[8.89215482e-01 1.10753941e-01 3.05766308e-05]
100,0,0.0,[7.69761404e-01 2.29925311e-01 3.13284474e-04]
101,0,0.0,[9.74312513e-01 2.56441512e-02 4.33360803e-05]
102,1,0.0,[6.44909995e-01 3.54550962e-01 5.39043189e-04]
