,true,pred,prob
0,0,0,[9.99999751e-01 2.48756248e-07]
1,0,0,[9.99999588e-01 4.11736805e-07]
2,0,0,[9.99998684e-01 1.31611075e-06]
3,0,0,[9.99999929e-01 7.08009858e-08]
4,0,0,[9.99996633e-01 3.36681359e-06]
5,1,0,[0.99400743 0.00599257]
6,1,0,[0.99311652 0.00688348]
7,1,0,[9.99914900e-01 8.51002733e-05]
8,1,0,[0.9976897 0.0023103]
9,1,0,[9.99778147e-01 2.21852706e-04]
10,0,0,[9.99990639e-01 9.36135739e-06]
11,0,0,[9.99894609e-01 1.05391392e-04]
12,1,0,[9.99210431e-01 7.89569372e-04]
13,0,0,[9.99999264e-01 7.36174047e-07]
14,0,0,[9.99566400e-01 4.33599579e-04]
15,1,0,[9.99970583e-01 2.94167477e-05]
16,0,0,[9.99998965e-01 1.03503521e-06]
17,0,0,[0.93350566 0.06649434]
18,1,0,[9.99718579e-01 2.81421391e-04]
19,1,0,[0.92077613 0.07922387]
20,0,0,[9.99999979e-01 2.10290518e-08]
21,0,0,[9.99999932e-01 6.77425169e-08]
22,1,0,[0.99829617 0.00170383]
23,1,0,[9.99991174e-01 8.82579884e-06]
24,1,0,[0.93936197 0.06063803]
25,1,0,[0.99288899 0.00711101]
26,1,0,[9.99961729e-01 3.82711374e-05]
27,0,0,[9.99985635e-01 1.43647902e-05]
28,1,0,[0.95293323 0.04706677]
29,1,0,[9.99916557e-01 8.34434589e-05]
30,0,0,[9.99985785e-01 1.42146951e-05]
31,1,0,[0.99124266 0.00875734]
32,1,0,[9.99891586e-01 1.08414224e-04]
33,1,0,[9.99457292e-01 5.42708486e-04]
34,1,0,[0.98947828 0.01052172]
35,1,1,[0.47918585 0.52081415]
36,0,0,[9.99949725e-01 5.02752203e-05]
37,0,0,[9.99940757e-01 5.92429499e-05]
38,1,0,[9.99874706e-01 1.25293558e-04]
39,1,0,[9.99986363e-01 1.36366491e-05]
40,0,0,[9.99920395e-01 7.96049868e-05]
41,0,0,[9.99999231e-01 7.69355784e-07]
42,0,0,[9.99978174e-01 2.18257404e-05]
43,1,0,[9.99968716e-01 3.12836042e-05]
44,1,0,[9.99626942e-01 3.73058020e-04]
45,0,0,[9.99999991e-01 9.01183154e-09]
46,1,0,[0.78216978 0.21783022]
47,1,0,[9.99998710e-01 1.29009345e-06]
48,1,0,[9.99981588e-01 1.84121912e-05]
