,true,pred,prob
0,0,0,[9.99999994e-01 5.73821741e-09]
1,0,0,[9.99999998e-01 1.56289628e-09]
2,0,0,[9.99999982e-01 1.81197901e-08]
3,0,0,[1.00000000e+00 7.90200752e-11]
4,0,0,[9.99999985e-01 1.46492338e-08]
5,1,0,[9.99174255e-01 8.25744700e-04]
6,1,0,[9.99692035e-01 3.07965363e-04]
7,1,0,[9.99995396e-01 4.60396359e-06]
8,1,0,[9.99127230e-01 8.72769557e-04]
9,1,0,[9.99998562e-01 1.43783756e-06]
10,0,0,[9.99999993e-01 6.66202370e-09]
11,0,0,[9.99995758e-01 4.24202206e-06]
12,1,0,[9.99993427e-01 6.57310140e-06]
13,0,0,[9.99999998e-01 2.02015064e-09]
14,0,0,[9.99946268e-01 5.37315879e-05]
15,1,0,[9.99999553e-01 4.47268283e-07]
16,0,0,[9.99999999e-01 1.47916292e-09]
17,0,0,[0.93232018 0.06767982]
18,1,0,[9.99994365e-01 5.63536870e-06]
19,1,0,[0.96961942 0.03038058]
20,0,0,[1.00000000e+00 3.49209103e-11]
21,0,0,[1.00000000e+00 2.88965474e-10]
22,1,0,[0.99866571 0.00133429]
23,1,0,[9.99999864e-01 1.36167052e-07]
24,1,0,[0.93441996 0.06558004]
25,1,0,[0.9985606 0.0014394]
26,1,0,[9.99998946e-01 1.05434246e-06]
27,0,0,[9.99999147e-01 8.53276385e-07]
28,1,0,[0.96088152 0.03911848]
29,1,0,[9.99990781e-01 9.21891126e-06]
30,0,0,[9.99999086e-01 9.14158776e-07]
31,1,0,[0.99783033 0.00216967]
32,1,0,[9.99989801e-01 1.01990134e-05]
33,1,0,[9.99711421e-01 2.88579169e-04]
34,1,0,[0.99626125 0.00373875]
35,1,0,[0.82171929 0.17828071]
36,0,0,[9.99997679e-01 2.32051673e-06]
37,0,0,[9.99998849e-01 1.15058943e-06]
38,1,0,[9.99989825e-01 1.01748556e-05]
39,1,0,[9.99999508e-01 4.91534213e-07]
